epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2531.95,1.54865,0.65775,0.00364,0.71204,0.68708,0.73374,0.41104,1.29197,0.6286,0.00951,0.0011882,0.0011882,0.0011882
43,2591.9,1.54022,0.66826,0.00357,0.68251,0.67873,0.72055,0.40407,1.27664,0.65101,0.00902,0.0011684,0.0011684,0.0011684
44,2651.72,1.53382,0.64941,0.00347,0.69808,0.69008,0.73446,0.41938,1.27947,0.70487,0.00901,0.0011486,0.0011486,0.0011486
45,2711.54,1.49543,0.64104,0.00328,0.68986,0.67481,0.73346,0.41461,1.3187,0.65281,0.00955,0.0011288,0.0011288,0.0011288
46,2771.45,1.51928,0.65835,0.00378,0.71172,0.69252,0.7451,0.41996,1.28725,0.64532,0.00946,0.001109,0.001109,0.001109
47,2831.4,1.49265,0.64119,0.00343,0.68336,0.69655,0.74095,0.41996,1.27397,0.62646,0.00901,0.0010892,0.0010892,0.0010892
48,2891.35,1.49233,0.65064,0.00342,0.66732,0.69824,0.7344,0.42015,1.26078,0.63235,0.00907,0.0010694,0.0010694,0.0010694
49,2951.16,1.51447,0.64524,0.0036,0.69185,0.69435,0.74643,0.42199,1.27507,0.62988,0.0091,0.0010496,0.0010496,0.0010496
50,3011.05,1.47718,0.61906,0.00334,0.72428,0.68641,0.75117,0.42548,1.25372,0.62467,0.00893,0.0010298,0.0010298,0.0010298
51,3071.03,1.51116,0.63871,0.00341,0.70505,0.69632,0.74618,0.42377,1.25449,0.61619,0.00903,0.00101,0.00101,0.00101
52,3130.79,1.50755,0.64844,0.00325,0.70992,0.70351,0.75311,0.42407,1.26265,0.60472,0.009,0.0009902,0.0009902,0.0009902
53,3190.73,1.50136,0.64329,0.00329,0.69588,0.69799,0.74531,0.42426,1.24029,0.59958,0.00874,0.0009704,0.0009704,0.0009704
54,3250.51,1.47871,0.62954,0.0032,0.68435,0.68885,0.7383,0.4231,1.23146,0.61745,0.00889,0.0009506,0.0009506,0.0009506
55,3310.36,1.44506,0.61722,0.0034,0.69725,0.68845,0.74381,0.42631,1.24277,0.6154,0.00896,0.0009308,0.0009308,0.0009308
56,3370.43,1.4914,0.65489,0.00329,0.68061,0.68458,0.74272,0.42229,1.25625,0.62585,0.00906,0.000911,0.000911,0.000911
57,3430.3,1.47802,0.63342,0.00332,0.7009,0.69405,0.74942,0.42635,1.24747,0.62278,0.00902,0.0008912,0.0008912,0.0008912
58,3490.14,1.40286,0.60633,0.00335,0.67998,0.70107,0.73876,0.42379,1.23879,0.61393,0.00867,0.0008714,0.0008714,0.0008714
59,3549.97,1.44575,0.62134,0.00307,0.67577,0.7026,0.74558,0.42724,1.22148,0.62745,0.00861,0.0008516,0.0008516,0.0008516
60,3609.85,1.43814,0.61559,0.0033,0.6781,0.71656,0.74427,0.42766,1.23159,0.61543,0.00874,0.0008318,0.0008318,0.0008318
61,3669.63,1.43351,0.6157,0.00338,0.69025,0.69743,0.75212,0.43027,1.23293,0.5811,0.00882,0.000812,0.000812,0.000812
62,3729.73,1.43514,0.61853,0.00331,0.68577,0.69099,0.74771,0.42927,1.21077,0.63606,0.00831,0.0007922,0.0007922,0.0007922
63,3789.5,1.4192,0.607,0.00319,0.69883,0.6858,0.74651,0.43004,1.23721,0.62127,0.00887,0.0007724,0.0007724,0.0007724
64,3849.42,1.42981,0.61301,0.00328,0.69883,0.68641,0.74851,0.43182,1.2043,0.6223,0.0085,0.0007526,0.0007526,0.0007526
65,3909.24,1.43905,0.62397,0.00295,0.70455,0.69758,0.75517,0.43317,1.20284,0.62031,0.00813,0.0007328,0.0007328,0.0007328
66,3969.28,1.43979,0.60357,0.00312,0.70115,0.68214,0.74834,0.43061,1.21288,0.61619,0.0085,0.000713,0.000713,0.000713
67,4029.14,1.42454,0.62471,0.00304,0.69617,0.68061,0.7507,0.43082,1.18788,0.61099,0.00824,0.0006932,0.0006932,0.0006932
68,4089.01,1.40468,0.60216,0.00298,0.70552,0.68824,0.75143,0.43339,1.20062,0.61272,0.00834,0.0006734,0.0006734,0.0006734
69,4149.28,1.43902,0.61485,0.00292,0.69059,0.70626,0.75217,0.43481,1.20487,0.58032,0.00829,0.0006536,0.0006536,0.0006536
70,4209.3,1.4039,0.60173,0.0032,0.70902,0.68275,0.75316,0.43097,1.20202,0.62108,0.00822,0.0006338,0.0006338,0.0006338
71,4269.21,1.39388,0.60602,0.00292,0.69058,0.69921,0.74848,0.42827,1.19897,0.58971,0.00818,0.000614,0.000614,0.000614
72,4329.31,1.43112,0.62216,0.00296,0.70555,0.68763,0.75743,0.43326,1.19314,0.61764,0.00817,0.0005942,0.0005942,0.0005942
73,4389.32,1.40094,0.60327,0.00309,0.71787,0.67511,0.75974,0.43941,1.20382,0.59993,0.00854,0.0005744,0.0005744,0.0005744
74,4449.32,1.4076,0.61101,0.00316,0.7069,0.67878,0.75028,0.43661,1.21134,0.58512,0.0085,0.0005546,0.0005546,0.0005546
75,4509.35,1.42618,0.6167,0.00299,0.69843,0.6817,0.74874,0.43463,1.17578,0.62808,0.00809,0.0005348,0.0005348,0.0005348
76,4569.28,1.41539,0.61911,0.00305,0.70097,0.67939,0.75213,0.43673,1.15901,0.61668,0.00777,0.000515,0.000515,0.000515
