epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1933.32,1.2675,0.57139,0.01055,0.92815,0.87589,0.93482,0.63677,1.20073,0.66508,0.01174,0.0011882,0.0011882,0.0011882
43,1979.28,1.20577,0.58952,0.00995,0.92017,0.88298,0.92686,0.63777,1.1719,0.648,0.01112,0.0011684,0.0011684,0.0011684
44,2024.97,1.18339,0.57063,0.00943,0.93197,0.86879,0.91997,0.63044,1.24846,0.64014,0.01214,0.0011486,0.0011486,0.0011486
45,2070.5,1.21472,0.56037,0.01024,0.90614,0.85589,0.91753,0.62686,1.22921,0.63309,0.01173,0.0011288,0.0011288,0.0011288
46,2115.96,1.18253,0.56145,0.00932,0.92388,0.88298,0.93033,0.63455,1.22151,0.59546,0.0118,0.001109,0.001109,0.001109
47,2161.48,1.21465,0.57123,0.00975,0.91907,0.88595,0.92118,0.64564,1.19838,0.59901,0.01163,0.0010892,0.0010892,0.0010892
48,2207.09,1.16811,0.54047,0.00941,0.90694,0.86403,0.91947,0.63921,1.19835,0.64367,0.01187,0.0010694,0.0010694,0.0010694
49,2252.53,1.17943,0.56048,0.00974,0.92768,0.86525,0.92038,0.63227,1.18466,0.64961,0.01176,0.0010496,0.0010496,0.0010496
50,2298.2,1.1761,0.54383,0.00943,0.90268,0.88652,0.93234,0.64468,1.19945,0.59881,0.01177,0.0010298,0.0010298,0.0010298
51,2344.05,1.18969,0.55031,0.0101,0.91098,0.86879,0.92153,0.64251,1.22846,0.59996,0.0118,0.00101,0.00101,0.00101
52,2390.34,1.16681,0.53084,0.0096,0.90027,0.90426,0.93214,0.64137,1.22254,0.58585,0.01187,0.0009902,0.0009902,0.0009902
53,2437.7,1.19586,0.57568,0.01003,0.91806,0.88652,0.92751,0.64999,1.17917,0.59924,0.01167,0.0009704,0.0009704,0.0009704
54,2485.08,1.15746,0.52682,0.00942,0.92701,0.89716,0.93076,0.64174,1.20541,0.59939,0.01163,0.0009506,0.0009506,0.0009506
55,2533.44,1.13265,0.51786,0.00894,0.92618,0.87234,0.93313,0.65686,1.16667,0.599,0.01108,0.0009308,0.0009308,0.0009308
56,2589.05,1.14416,0.52001,0.00936,0.89638,0.90071,0.92971,0.6409,1.19519,0.62426,0.0117,0.000911,0.000911,0.000911
57,2659.88,1.15756,0.52696,0.00949,0.94229,0.86845,0.93313,0.65669,1.18545,0.58177,0.01134,0.0008912,0.0008912,0.0008912
58,2744.49,1.11302,0.52732,0.00927,0.91863,0.88074,0.93387,0.64014,1.1828,0.64091,0.01161,0.0008714,0.0008714,0.0008714
59,2831.53,1.11352,0.51019,0.00867,0.93012,0.89685,0.938,0.65925,1.16209,0.5991,0.01125,0.0008516,0.0008516,0.0008516
60,2918.12,1.1157,0.50664,0.00879,0.92406,0.87943,0.93368,0.65798,1.17521,0.59796,0.01144,0.0008318,0.0008318,0.0008318
61,3006.16,1.10129,0.51539,0.00892,0.92896,0.89716,0.93967,0.65902,1.18314,0.57803,0.01124,0.000812,0.000812,0.000812
62,3094.9,1.08754,0.48653,0.00893,0.88965,0.88627,0.91747,0.64829,1.15449,0.62297,0.01105,0.0007922,0.0007922,0.0007922
63,3183.98,1.1186,0.50733,0.00927,0.92114,0.86985,0.92676,0.64854,1.1389,0.59064,0.01076,0.0007724,0.0007724,0.0007724
64,3272.65,1.07775,0.47055,0.00895,0.90466,0.90426,0.93775,0.66996,1.11506,0.57045,0.01059,0.0007526,0.0007526,0.0007526
65,3361.6,1.08292,0.4705,0.00882,0.93244,0.86525,0.93344,0.66217,1.14468,0.55113,0.01096,0.0007328,0.0007328,0.0007328
66,3451.16,1.10664,0.50652,0.00911,0.9411,0.87234,0.93829,0.66197,1.15124,0.57492,0.01082,0.000713,0.000713,0.000713
67,3540.37,1.09643,0.4688,0.00873,0.92508,0.88298,0.93749,0.6675,1.12184,0.59125,0.01051,0.0006932,0.0006932,0.0006932
68,3628.22,1.0872,0.49619,0.0088,0.93516,0.8695,0.93398,0.65911,1.14009,0.59658,0.01078,0.0006734,0.0006734,0.0006734
69,3717.04,1.0622,0.49044,0.0086,0.90792,0.87234,0.93088,0.66491,1.12907,0.60576,0.01081,0.0006536,0.0006536,0.0006536
70,3806.03,1.06634,0.47928,0.00856,0.91507,0.87872,0.93076,0.66913,1.12047,0.60678,0.01062,0.0006338,0.0006338,0.0006338
71,3895.23,1.05977,0.48068,0.00858,0.92143,0.86879,0.93879,0.66296,1.13494,0.57828,0.01101,0.000614,0.000614,0.000614
72,3984.22,1.02926,0.466,0.00855,0.93961,0.88284,0.93922,0.66824,1.14741,0.56324,0.01103,0.0005942,0.0005942,0.0005942
73,4073.79,1.052,0.47414,0.00868,0.91516,0.85816,0.92294,0.6566,1.1291,0.60462,0.01088,0.0005744,0.0005744,0.0005744
74,4162.27,1.04434,0.44516,0.00862,0.9165,0.86525,0.92883,0.66329,1.13618,0.57132,0.0108,0.0005546,0.0005546,0.0005546
75,4251.09,1.04072,0.47903,0.00845,0.89073,0.89606,0.93437,0.66103,1.10272,0.59034,0.01028,0.0005348,0.0005348,0.0005348
