epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,841.689,1.7663,0.75518,0.00215,0.66574,0.67201,0.7054,0.40517,1.28676,0.68769,0.00796,0.0011882,0.0011882,0.0011882
43,861.381,1.78992,0.75346,0.00205,0.70674,0.65802,0.71173,0.39847,1.30608,0.70131,0.00763,0.0011684,0.0011684,0.0011684
44,881.196,1.766,0.74747,0.00215,0.69764,0.66929,0.72123,0.41247,1.23646,0.70279,0.00713,0.0011486,0.0011486,0.0011486
45,900.729,1.72776,0.73795,0.00211,0.69139,0.67847,0.71521,0.4074,1.21625,0.73038,0.00682,0.0011288,0.0011288,0.0011288
46,920.867,1.73046,0.73789,0.00214,0.70059,0.68031,0.7194,0.41463,1.27193,0.69147,0.00772,0.001109,0.001109,0.001109
47,940.686,1.71891,0.72656,0.00217,0.67672,0.66473,0.70709,0.40994,1.21669,0.71464,0.00687,0.0010892,0.0010892,0.0010892
48,960.341,1.78827,0.75943,0.00206,0.69354,0.68757,0.72957,0.41261,1.26331,0.67074,0.0075,0.0010694,0.0010694,0.0010694
49,979.983,1.75707,0.75127,0.00201,0.713,0.68092,0.73054,0.41524,1.25235,0.69878,0.00746,0.0010496,0.0010496,0.0010496
50,999.734,1.72369,0.72106,0.00209,0.69588,0.67212,0.72476,0.41172,1.24025,0.66061,0.00714,0.0010298,0.0010298,0.0010298
51,1019.32,1.74762,0.75248,0.00198,0.69932,0.66931,0.72264,0.41507,1.23948,0.65275,0.00721,0.00101,0.00101,0.00101
52,1039.08,1.71499,0.73415,0.00209,0.68752,0.67664,0.72181,0.41017,1.25004,0.6758,0.00727,0.0009902,0.0009902,0.0009902
53,1058.87,1.73899,0.74903,0.00207,0.67206,0.68641,0.72103,0.4116,1.22202,0.67907,0.00689,0.0009704,0.0009704,0.0009704
54,1078.58,1.74449,0.74275,0.00197,0.7015,0.68733,0.73258,0.42049,1.21468,0.62827,0.00696,0.0009506,0.0009506,0.0009506
55,1098.3,1.74038,0.74717,0.00196,0.68805,0.67939,0.72422,0.41767,1.232,0.67948,0.00705,0.0009308,0.0009308,0.0009308
56,1118.14,1.72949,0.73917,0.00195,0.66496,0.66845,0.71418,0.41646,1.22292,0.66135,0.00697,0.000911,0.000911,0.000911
57,1137.68,1.65732,0.71925,0.00197,0.7007,0.69618,0.72835,0.42038,1.23371,0.65507,0.00723,0.0008912,0.0008912,0.0008912
58,1157.3,1.65242,0.72428,0.002,0.69838,0.70204,0.73393,0.41795,1.20563,0.65145,0.00687,0.0008714,0.0008714,0.0008714
59,1176.91,1.71149,0.73771,0.00197,0.69237,0.6934,0.72506,0.41985,1.18927,0.66427,0.00665,0.0008516,0.0008516,0.0008516
