epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,944.084,0.90286,0.41335,0.00672,0.94503,0.90071,0.94588,0.68828,1.07015,0.54226,0.00926,0.0006338,0.0006338,0.0006338
71,957.421,0.90686,0.41497,0.00658,0.909,0.90071,0.93717,0.68916,1.02843,0.55314,0.00904,0.000614,0.000614,0.000614
72,970.701,0.89069,0.41075,0.00649,0.89927,0.90426,0.94581,0.70331,1.03145,0.53506,0.00894,0.0005942,0.0005942,0.0005942
73,984.119,0.89269,0.41117,0.00652,0.92466,0.88652,0.94658,0.69598,0.9984,0.56059,0.00874,0.0005744,0.0005744,0.0005744
74,997.161,0.86762,0.41574,0.0064,0.95406,0.88367,0.94746,0.69811,1.02301,0.5273,0.00886,0.0005546,0.0005546,0.0005546
75,1010.44,0.86797,0.40504,0.00637,0.94642,0.87701,0.94577,0.70655,1.04217,0.53297,0.00907,0.0005348,0.0005348,0.0005348
76,1023.81,0.847,0.38045,0.00623,0.93376,0.89982,0.94881,0.70464,1.04848,0.51839,0.00929,0.000515,0.000515,0.000515
77,1037.06,0.86617,0.38676,0.00638,0.95365,0.87563,0.94652,0.69712,1.03896,0.53951,0.0091,0.0004952,0.0004952,0.0004952
78,1050.38,0.85084,0.40789,0.00618,0.92734,0.89716,0.95127,0.70515,1.01394,0.52568,0.00884,0.0004754,0.0004754,0.0004754
79,1063.6,0.85656,0.39805,0.00627,0.92241,0.88532,0.9482,0.69421,1.0391,0.54945,0.00922,0.0004556,0.0004556,0.0004556
80,1076.83,0.8477,0.39526,0.0061,0.9285,0.89716,0.94958,0.70504,1.0198,0.54103,0.00877,0.0004358,0.0004358,0.0004358
81,1090.25,0.85166,0.39346,0.00627,0.93497,0.87589,0.9399,0.69746,1.02923,0.53884,0.00906,0.000416,0.000416,0.000416
82,1103.46,0.84137,0.39103,0.00634,0.93506,0.9078,0.95168,0.70925,0.98057,0.52891,0.0085,0.0003962,0.0003962,0.0003962
83,1116.67,0.83484,0.38744,0.00611,0.93525,0.89362,0.95005,0.70164,1.01377,0.55121,0.00883,0.0003764,0.0003764,0.0003764
84,1130.05,0.82004,0.37613,0.00612,0.9406,0.89839,0.94713,0.69938,1.01691,0.5356,0.00886,0.0003566,0.0003566,0.0003566
85,1143.35,0.83973,0.40335,0.00614,0.94631,0.87494,0.94317,0.69835,1.0088,0.52568,0.00875,0.0003368,0.0003368,0.0003368
86,1156.48,0.8252,0.3741,0.00604,0.92698,0.9003,0.95439,0.70327,1.0206,0.50962,0.00889,0.000317,0.000317,0.000317
87,1169.92,0.82022,0.38513,0.00594,0.92943,0.8874,0.94375,0.70367,1.0023,0.51468,0.00862,0.0002972,0.0002972,0.0002972
88,1183.05,0.80944,0.37547,0.00587,0.94913,0.87589,0.94871,0.70543,0.99961,0.52171,0.00856,0.0002774,0.0002774,0.0002774
89,1196.42,0.81294,0.37907,0.00591,0.92734,0.89716,0.9507,0.71216,0.99334,0.52247,0.00857,0.0002576,0.0002576,0.0002576
90,1209.68,0.80285,0.36635,0.00571,0.95031,0.8817,0.94389,0.70523,1.01739,0.5265,0.00879,0.0002378,0.0002378,0.0002378
91,1266.53,0.76962,0.31514,0.00691,0.95695,0.88298,0.94776,0.70112,1.00614,0.52325,0.00869,0.000218,0.000218,0.000218
92,1280.01,0.76351,0.30459,0.00666,0.96512,0.88295,0.94893,0.7041,1.01483,0.5123,0.0088,0.0001982,0.0001982,0.0001982
93,1293.02,0.74484,0.30818,0.00671,0.9536,0.88652,0.94837,0.71272,1.01657,0.52259,0.00894,0.0001784,0.0001784,0.0001784
94,1305.98,0.73636,0.29833,0.00655,0.93246,0.88129,0.94078,0.70869,0.99932,0.52021,0.00867,0.0001586,0.0001586,0.0001586
95,1318.9,0.74002,0.30057,0.00672,0.92401,0.90551,0.94539,0.71331,0.99061,0.51221,0.00855,0.0001388,0.0001388,0.0001388
96,1332.05,0.74052,0.30112,0.00664,0.94392,0.89527,0.94931,0.71538,1.00143,0.49544,0.00867,0.000119,0.000119,0.000119
97,1345.23,0.72837,0.28773,0.00646,0.94661,0.88025,0.94918,0.71812,0.99663,0.50411,0.00858,9.92e-05,9.92e-05,9.92e-05
98,1358.32,0.73154,0.29443,0.00652,0.9299,0.89716,0.94948,0.71964,0.98443,0.50715,0.00853,7.94e-05,7.94e-05,7.94e-05
99,1371.38,0.72446,0.2955,0.00644,0.93691,0.89362,0.95004,0.71693,0.99338,0.50652,0.00863,5.96e-05,5.96e-05,5.96e-05
100,1384.66,0.71651,0.28576,0.00621,0.93612,0.89007,0.95009,0.71543,0.98954,0.50463,0.00857,3.98e-05,3.98e-05,3.98e-05
