epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,-13249.4,2.06239,0.93683,0.00329,0.58325,0.65871,0.62537,0.28932,1.39411,0.72073,0.00931,0.0011882,0.0011882,0.0011882
43,-13222.7,2.05063,0.91909,0.0034,0.61121,0.62686,0.62708,0.28358,1.36919,0.73811,0.00894,0.0011684,0.0011684,0.0011684
44,-13195.9,2.03487,0.9221,0.00346,0.62401,0.63187,0.64301,0.29831,1.33488,0.7595,0.00887,0.0011486,0.0011486,0.0011486
45,-13168.9,1.98659,0.91528,0.00389,0.6157,0.64002,0.63626,0.28958,1.3875,0.75342,0.00934,0.0011288,0.0011288,0.0011288
46,-13142,2.01469,0.91562,0.00358,0.60194,0.64736,0.63293,0.29095,1.35698,0.73463,0.00907,0.001109,0.001109,0.001109
47,-13115,2.02334,0.90966,0.00383,0.58041,0.63526,0.60732,0.28137,1.37045,0.76912,0.00952,0.0010892,0.0010892,0.0010892
48,-13088.1,1.97991,0.88163,0.00386,0.61662,0.64253,0.63769,0.2997,1.36489,0.72806,0.00917,0.0010694,0.0010694,0.0010694
49,-13061.1,1.98845,0.90295,0.00336,0.61087,0.64624,0.63135,0.28873,1.36831,0.71837,0.00929,0.0010496,0.0010496,0.0010496
50,-13034.2,2.01994,0.91877,0.00332,0.58794,0.66104,0.64178,0.30181,1.35424,0.6812,0.00921,0.0010298,0.0010298,0.0010298
51,-13007.3,1.97432,0.9086,0.00336,0.61233,0.66581,0.63678,0.29698,1.35,0.72453,0.00913,0.00101,0.00101,0.00101
52,-12980.1,2.01694,0.92418,0.00314,0.60538,0.64552,0.62161,0.29191,1.33626,0.68762,0.00872,0.0009902,0.0009902,0.0009902
53,-12953.1,1.97481,0.9052,0.0033,0.59824,0.66027,0.63929,0.30063,1.38921,0.68565,0.00932,0.0009704,0.0009704,0.0009704
54,-12925.9,1.97621,0.91151,0.00334,0.60627,0.66171,0.64102,0.29933,1.34634,0.71548,0.00894,0.0009506,0.0009506,0.0009506
