epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,765.194,0.8659,0.33577,0.00348,0.96589,0.94208,0.97059,0.76766,1.091,0.60963,0.00921,0.0011882,0.0011882,0.0011882
43,783.602,0.86559,0.32689,0.00354,0.95463,0.94514,0.97366,0.77021,1.07563,0.55535,0.00901,0.0011684,0.0011684,0.0011684
44,801.363,0.84547,0.32599,0.00324,0.95053,0.9539,0.97704,0.77126,1.05878,0.57277,0.00865,0.0011486,0.0011486,0.0011486
45,818.801,0.84893,0.3338,0.00352,0.96173,0.9505,0.97523,0.78113,1.0741,0.50821,0.00914,0.0011288,0.0011288,0.0011288
46,836.849,0.84605,0.31848,0.00316,0.9722,0.93972,0.97469,0.77979,1.02212,0.56759,0.00834,0.001109,0.001109,0.001109
47,854.439,0.83116,0.31604,0.00324,0.96456,0.94208,0.97298,0.776,1.0428,0.56973,0.00852,0.0010892,0.0010892,0.0010892
48,871.812,0.85089,0.31991,0.00332,0.96025,0.94239,0.97695,0.78027,1.02782,0.55567,0.0084,0.0010694,0.0010694,0.0010694
49,889.206,0.8319,0.31444,0.00328,0.96467,0.94208,0.97817,0.78024,1.05262,0.55451,0.00886,0.0010496,0.0010496,0.0010496
50,906.598,0.82737,0.31989,0.00334,0.96004,0.94444,0.97525,0.78295,1.03045,0.5525,0.00846,0.0010298,0.0010298,0.0010298
51,923.838,0.83069,0.30999,0.00328,0.97551,0.94182,0.9795,0.78177,1.03537,0.51564,0.00834,0.00101,0.00101,0.00101
52,941.099,0.83055,0.32715,0.00325,0.96379,0.94374,0.97635,0.7901,1.03054,0.5243,0.00859,0.0009902,0.0009902,0.0009902
53,958.71,0.81885,0.32505,0.0033,0.96741,0.94734,0.9782,0.78001,1.0342,0.53749,0.00846,0.0009704,0.0009704,0.0009704
54,976.318,0.7979,0.30779,0.00313,0.96625,0.9409,0.97835,0.78826,0.99341,0.57433,0.00792,0.0009506,0.0009506,0.0009506
55,993.548,0.80429,0.30357,0.00311,0.95463,0.95508,0.98118,0.78031,1.0791,0.54007,0.00894,0.0009308,0.0009308,0.0009308
56,1011.26,0.81094,0.30355,0.00317,0.95964,0.96099,0.98117,0.79833,0.98703,0.53119,0.00792,0.000911,0.000911,0.000911
57,1028.67,0.79718,0.30714,0.00303,0.95797,0.95863,0.9798,0.79838,1.00765,0.54292,0.00823,0.0008912,0.0008912,0.0008912
58,1046.33,0.81517,0.30821,0.00316,0.96032,0.95863,0.97931,0.79916,0.96858,0.53663,0.00767,0.0008714,0.0008714,0.0008714
59,1064.33,0.78863,0.30031,0.00288,0.9613,0.96099,0.97956,0.79861,0.98542,0.5049,0.00774,0.0008516,0.0008516,0.0008516
60,1082.55,0.80116,0.30282,0.00308,0.95504,0.95418,0.97978,0.79736,0.961,0.56017,0.0075,0.0008318,0.0008318,0.0008318
61,1100.06,0.77551,0.29518,0.00293,0.96501,0.94532,0.98087,0.79803,0.98972,0.56204,0.00799,0.000812,0.000812,0.000812
62,1117.56,0.78565,0.29542,0.00301,0.97154,0.94563,0.97957,0.78026,1.00515,0.54684,0.00795,0.0007922,0.0007922,0.0007922
63,1135.38,0.80036,0.29792,0.00302,0.96289,0.95082,0.98114,0.79768,0.99209,0.54628,0.00804,0.0007724,0.0007724,0.0007724
