epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,1635.56,0.83968,0.32994,0.00376,0.96663,0.95154,0.97957,0.79857,1.03194,0.52896,0.0087,0.000911,0.000911,0.000911
57,1663.79,0.82259,0.324,0.00363,0.96492,0.94681,0.98039,0.79567,1.01305,0.52492,0.00856,0.0008912,0.0008912,0.0008912
58,1692.77,0.80749,0.30027,0.00339,0.97301,0.9375,0.98008,0.79502,1.00556,0.51339,0.00828,0.0008714,0.0008714,0.0008714
59,1721.73,0.79154,0.30278,0.00334,0.94471,0.9492,0.97812,0.79392,1.00203,0.57686,0.00836,0.0008516,0.0008516,0.0008516
60,1749.29,0.81518,0.29876,0.00368,0.97466,0.95472,0.98224,0.78754,1.04343,0.51574,0.00846,0.0008318,0.0008318,0.0008318
61,1779.07,0.79471,0.29731,0.00337,0.97203,0.94472,0.98066,0.79513,1.00288,0.50611,0.00827,0.000812,0.000812,0.000812
62,1807.88,0.802,0.31,0.00354,0.9733,0.95272,0.979,0.79543,0.99638,0.52807,0.00804,0.0007922,0.0007922,0.0007922
63,1836.93,0.80026,0.29624,0.00342,0.96245,0.96454,0.9821,0.79074,1.02781,0.50442,0.00855,0.0007724,0.0007724,0.0007724
64,1866.36,0.77581,0.29012,0.00337,0.97867,0.95035,0.98199,0.80407,0.99783,0.52959,0.00816,0.0007526,0.0007526,0.0007526
65,1896.71,0.79206,0.29715,0.00335,0.97509,0.94799,0.9815,0.80506,1.00143,0.49943,0.00812,0.0007328,0.0007328,0.0007328
66,1924.99,0.77666,0.29118,0.00333,0.96712,0.9387,0.97984,0.78876,1.01305,0.5326,0.00832,0.000713,0.000713,0.000713
67,1954.35,0.77087,0.30506,0.00347,0.96508,0.94733,0.98108,0.80089,0.98472,0.5148,0.008,0.0006932,0.0006932,0.0006932
68,1984.13,0.79238,0.29495,0.00339,0.97823,0.95154,0.98001,0.79236,1.00586,0.50358,0.00815,0.0006734,0.0006734,0.0006734
69,2012.77,0.77332,0.29298,0.00339,0.98531,0.95115,0.983,0.79626,1.00781,0.51204,0.00796,0.0006536,0.0006536,0.0006536
70,2041.29,0.77296,0.30141,0.0033,0.97198,0.95154,0.98147,0.80026,0.9908,0.52754,0.0082,0.0006338,0.0006338,0.0006338
71,2070.19,0.77084,0.2929,0.00331,0.96197,0.95688,0.97935,0.79643,0.99646,0.52573,0.00805,0.000614,0.000614,0.000614
72,2099.84,0.76697,0.29562,0.00335,0.97574,0.95088,0.98229,0.80168,0.98293,0.50478,0.00787,0.0005942,0.0005942,0.0005942
73,2128.34,0.75807,0.28124,0.00331,0.97298,0.9539,0.98179,0.80406,0.9803,0.52313,0.00801,0.0005744,0.0005744,0.0005744
74,2156.51,0.7598,0.2873,0.00321,0.96424,0.95981,0.98072,0.80445,1.0032,0.50421,0.00812,0.0005546,0.0005546,0.0005546
75,2184.63,0.75612,0.29376,0.00321,0.9758,0.95321,0.98151,0.80523,0.957,0.50399,0.00773,0.0005348,0.0005348,0.0005348
76,2213.29,0.7615,0.28735,0.00317,0.97106,0.94917,0.9825,0.80663,0.95172,0.51496,0.00777,0.000515,0.000515,0.000515
77,2242.02,0.74271,0.28432,0.00329,0.97127,0.95981,0.98042,0.81227,0.95708,0.49623,0.008,0.0004952,0.0004952,0.0004952
78,2271.13,0.75046,0.28502,0.00336,0.97896,0.94799,0.98115,0.80705,0.94169,0.51932,0.00752,0.0004754,0.0004754,0.0004754
79,2300.44,0.74552,0.27704,0.0031,0.96532,0.95411,0.98019,0.80595,0.97224,0.51411,0.00763,0.0004556,0.0004556,0.0004556
80,2329.37,0.73318,0.27372,0.00291,0.97531,0.95154,0.97904,0.79997,0.97802,0.52834,0.00793,0.0004358,0.0004358,0.0004358
81,2358.76,0.72446,0.26972,0.0031,0.96961,0.95626,0.97893,0.8017,0.96586,0.52184,0.00777,0.000416,0.000416,0.000416
82,2387.28,0.73993,0.28654,0.00318,0.97405,0.96217,0.97991,0.80976,0.94325,0.51389,0.00753,0.0003962,0.0003962,0.0003962
83,2416.36,0.7142,0.2678,0.00294,0.9673,0.96572,0.98163,0.80187,0.9669,0.49134,0.00769,0.0003764,0.0003764,0.0003764
84,2445.79,0.7195,0.26162,0.0031,0.97599,0.96085,0.98278,0.81698,0.93586,0.51011,0.0075,0.0003566,0.0003566,0.0003566
85,2474.35,0.72716,0.27121,0.00318,0.97117,0.95863,0.98113,0.80734,0.95387,0.51617,0.00765,0.0003368,0.0003368,0.0003368
86,2502.44,0.71721,0.27297,0.00312,0.9632,0.95918,0.97985,0.81295,0.95363,0.51692,0.00765,0.000317,0.000317,0.000317
87,2531.37,0.73093,0.27429,0.00315,0.966,0.95626,0.97934,0.81055,0.9452,0.52923,0.00763,0.0002972,0.0002972,0.0002972
88,2560.25,0.70416,0.26602,0.00302,0.96672,0.96127,0.98075,0.81136,0.95973,0.50477,0.00758,0.0002774,0.0002774,0.0002774
89,2588.73,0.71167,0.26751,0.00296,0.97075,0.96336,0.97992,0.81041,0.94846,0.50865,0.00752,0.0002576,0.0002576,0.0002576
90,2617.91,0.72331,0.26967,0.00309,0.9706,0.95745,0.97979,0.81147,0.93021,0.51633,0.00734,0.0002378,0.0002378,0.0002378
91,2651.28,0.69226,0.24465,0.00415,0.96551,0.95958,0.98022,0.81168,0.94036,0.53931,0.00755,0.000218,0.000218,0.000218
92,2681.8,0.70172,0.24269,0.00418,0.96548,0.96217,0.98226,0.80326,0.95158,0.49411,0.00768,0.0001982,0.0001982,0.0001982
93,2710.16,0.69583,0.24777,0.00406,0.97423,0.96099,0.98089,0.81523,0.92373,0.50374,0.0075,0.0001784,0.0001784,0.0001784
94,2739.31,0.68108,0.24756,0.00396,0.97258,0.96439,0.9797,0.81337,0.93317,0.53015,0.00752,0.0001586,0.0001586,0.0001586
95,2768.21,0.68132,0.2395,0.00398,0.97137,0.96249,0.98156,0.81306,0.92997,0.53539,0.0075,0.0001388,0.0001388,0.0001388
96,2797.4,0.6767,0.24232,0.00387,0.96678,0.96454,0.98048,0.8158,0.93335,0.52536,0.00753,0.000119,0.000119,0.000119
97,2826.56,0.68103,0.23984,0.00391,0.97373,0.96393,0.98054,0.81602,0.92216,0.53152,0.00728,9.92e-05,9.92e-05,9.92e-05
98,2855.03,0.66195,0.2285,0.00372,0.97474,0.95797,0.98049,0.81732,0.92544,0.52308,0.00736,7.94e-05,7.94e-05,7.94e-05
99,2884.22,0.67218,0.2392,0.00389,0.97072,0.95863,0.9806,0.81507,0.929,0.51427,0.00735,5.96e-05,5.96e-05,5.96e-05
100,2913.57,0.66668,0.23176,0.0037,0.97236,0.95981,0.98053,0.81827,0.92356,0.51023,0.00729,3.98e-05,3.98e-05,3.98e-05
