epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,411.494,2.44918,1.07333,0.00374,0.59691,0.57956,0.55973,0.23073,1.65487,0.86349,0.01061,0.0017624,0.0017624,0.0017624
14,441.302,2.40663,1.05006,0.00341,0.56208,0.54635,0.52638,0.2251,1.52673,0.82612,0.00907,0.0017426,0.0017426,0.0017426
15,471.218,2.38704,1.04432,0.00328,0.58171,0.5865,0.55491,0.2358,1.60095,0.8164,0.01013,0.0017228,0.0017228,0.0017228
16,500.078,2.37588,1.04159,0.00314,0.57233,0.5924,0.56539,0.24255,1.54345,0.80155,0.00967,0.001703,0.001703,0.001703
17,529.642,2.37635,1.02874,0.00326,0.58109,0.58539,0.55776,0.22869,1.56967,0.79187,0.00878,0.0016832,0.0016832,0.0016832
18,559.34,2.35879,1.02489,0.00321,0.54152,0.59461,0.55074,0.23548,1.51495,0.79009,0.0089,0.0016634,0.0016634,0.0016634
19,588.209,2.31354,1.02193,0.00334,0.57579,0.56777,0.55449,0.23612,1.57593,0.77468,0.00986,0.0016436,0.0016436,0.0016436
20,618.282,2.37401,1.02655,0.00327,0.57763,0.59683,0.57178,0.24484,1.52279,0.81136,0.00935,0.0016238,0.0016238,0.0016238
21,648.295,2.29561,1.01167,0.00323,0.55936,0.60531,0.56734,0.24601,1.58896,0.81869,0.01012,0.001604,0.001604,0.001604
22,676.991,2.32436,1.01114,0.00344,0.58637,0.57765,0.57302,0.24852,1.50802,0.75332,0.00888,0.0015842,0.0015842,0.0015842
23,706.629,2.32153,1.01117,0.00312,0.60142,0.60236,0.57693,0.25866,1.53554,0.72651,0.00899,0.0015644,0.0015644,0.0015644
24,736.622,2.26754,0.99329,0.00329,0.56877,0.59093,0.5681,0.25302,1.54089,0.75533,0.00948,0.0015446,0.0015446,0.0015446
25,765.566,2.27816,1.00832,0.00327,0.59549,0.57543,0.57322,0.25059,1.51804,0.78393,0.00906,0.0015248,0.0015248,0.0015248
26,795.4,2.3139,1.01153,0.00329,0.61442,0.60716,0.5912,0.25863,1.60008,0.72156,0.01001,0.001505,0.001505,0.001505
27,825.482,2.28722,1.00933,0.00297,0.60201,0.60203,0.57238,0.25234,1.50148,0.77525,0.00895,0.0014852,0.0014852,0.0014852
28,854.674,2.29395,0.99095,0.00287,0.58787,0.60974,0.57766,0.25565,1.49178,0.74702,0.00901,0.0014654,0.0014654,0.0014654
29,884.414,2.26373,0.9927,0.00299,0.59921,0.6315,0.59432,0.26348,1.5042,0.73866,0.00885,0.0014456,0.0014456,0.0014456
30,914.066,2.23506,0.98782,0.00302,0.62944,0.61453,0.59502,0.26732,1.47867,0.72483,0.00829,0.0014258,0.0014258,0.0014258
31,942.634,2.2459,0.98723,0.00312,0.58193,0.60347,0.58351,0.26542,1.41651,0.72193,0.00834,0.001406,0.001406,0.001406
32,973.805,2.22753,0.986,0.00328,0.59702,0.61861,0.58761,0.25597,1.49217,0.78414,0.00892,0.0013862,0.0013862,0.0013862
33,1003.38,2.20631,0.981,0.00323,0.58836,0.60789,0.57982,0.26069,1.52953,0.81772,0.00974,0.0013664,0.0013664,0.0013664
34,1032.25,2.24415,0.98203,0.00293,0.58422,0.59646,0.5772,0.25799,1.47775,0.75978,0.00851,0.0013466,0.0013466,0.0013466
35,1061.94,2.20869,0.97376,0.00291,0.55967,0.5924,0.56417,0.24331,1.51192,0.78827,0.00863,0.0013268,0.0013268,0.0013268
36,1091.77,2.22687,0.96523,0.00288,0.60348,0.61453,0.59136,0.26598,1.41385,0.76398,0.00815,0.001307,0.001307,0.001307
37,1121.2,2.19968,0.96119,0.00322,0.6198,0.62228,0.60908,0.2723,1.50612,0.73615,0.00989,0.0012872,0.0012872,0.0012872
38,1151.11,2.18725,0.96862,0.0032,0.62361,0.62892,0.61451,0.26793,1.46913,0.74703,0.00868,0.0012674,0.0012674,0.0012674
39,1181.11,2.22522,0.9792,0.00291,0.63779,0.60125,0.60803,0.27552,1.39718,0.72259,0.00786,0.0012476,0.0012476,0.0012476
40,1209.6,2.19145,0.95791,0.00291,0.60342,0.62917,0.61286,0.28436,1.46032,0.67537,0.00854,0.0012278,0.0012278,0.0012278
41,1239.56,2.2326,0.98826,0.00266,0.59018,0.61343,0.5993,0.27554,1.46562,0.72277,0.00867,0.001208,0.001208,0.001208
42,1269.68,2.17709,0.9691,0.00275,0.57857,0.62781,0.60144,0.27647,1.45069,0.7214,0.00834,0.0011882,0.0011882,0.0011882
43,1298.91,2.15025,0.96076,0.00288,0.58385,0.63962,0.61972,0.28573,1.4074,0.68633,0.00837,0.0011684,0.0011684,0.0011684
44,1328.53,2.14538,0.94623,0.00297,0.61564,0.61387,0.61293,0.27387,1.43219,0.71532,0.00846,0.0011486,0.0011486,0.0011486
45,1358.16,2.16238,0.95433,0.00305,0.60685,0.60826,0.59249,0.27308,1.42426,0.71032,0.0081,0.0011288,0.0011288,0.0011288
46,1386.57,2.14117,0.9623,0.00293,0.61181,0.64183,0.62558,0.28784,1.4035,0.70912,0.00829,0.001109,0.001109,0.001109
47,1416.33,2.15171,0.95773,0.00287,0.59821,0.62552,0.61307,0.28093,1.4052,0.70996,0.00825,0.0010892,0.0010892,0.0010892
48,1446.07,2.1279,0.94762,0.00314,0.60317,0.61011,0.60198,0.28227,1.42161,0.72176,0.00888,0.0010694,0.0010694,0.0010694
49,1475.07,2.19178,0.96102,0.00265,0.5988,0.61121,0.5995,0.27808,1.38015,0.70335,0.0079,0.0010496,0.0010496,0.0010496
50,1504.95,2.18931,0.95257,0.00267,0.59582,0.64544,0.62226,0.29218,1.40817,0.69119,0.00824,0.0010298,0.0010298,0.0010298
51,1534.77,2.12291,0.95495,0.00259,0.60014,0.65622,0.63463,0.29189,1.3846,0.70342,0.00792,0.00101,0.00101,0.00101
52,1563.88,2.17919,0.96529,0.00252,0.57992,0.64478,0.60294,0.28244,1.37315,0.70197,0.00754,0.0009902,0.0009902,0.0009902
53,1593.73,2.10179,0.94439,0.00265,0.59202,0.64767,0.62245,0.29284,1.38713,0.67051,0.00788,0.0009704,0.0009704,0.0009704
54,1623.54,2.13395,0.95129,0.00265,0.59346,0.64035,0.61284,0.28608,1.36984,0.68686,0.00781,0.0009506,0.0009506,0.0009506
55,1652.21,2.09075,0.94292,0.0028,0.62582,0.64847,0.63794,0.29464,1.36518,0.64998,0.00777,0.0009308,0.0009308,0.0009308
56,1682.11,2.08156,0.93831,0.00282,0.58053,0.64441,0.61512,0.29137,1.37828,0.68583,0.00799,0.000911,0.000911,0.000911
57,1712.1,2.12969,0.95831,0.00252,0.61068,0.64662,0.63199,0.2945,1.34731,0.67243,0.00754,0.0008912,0.0008912,0.0008912
58,1741.17,2.09189,0.93636,0.00276,0.61871,0.6374,0.62285,0.28932,1.40027,0.67604,0.00835,0.0008714,0.0008714,0.0008714
59,1770.78,2.08069,0.94723,0.0026,0.60598,0.65548,0.63216,0.29548,1.35111,0.66903,0.00789,0.0008516,0.0008516,0.0008516
60,1800.68,2.06784,0.93036,0.00275,0.61037,0.63217,0.61592,0.28444,1.34734,0.69152,0.00747,0.0008318,0.0008318,0.0008318
61,1829.69,2.08922,0.95675,0.00256,0.62355,0.64515,0.62938,0.29544,1.37646,0.68579,0.00783,0.000812,0.000812,0.000812
62,1859.26,2.08879,0.94108,0.00261,0.62609,0.66617,0.64155,0.3001,1.34533,0.67005,0.00781,0.0007922,0.0007922,0.0007922
63,1889.41,2.08093,0.9388,0.00265,0.60782,0.64602,0.62128,0.29212,1.38642,0.67911,0.0082,0.0007724,0.0007724,0.0007724
64,1918.06,2.10854,0.95386,0.00236,0.60726,0.64963,0.63541,0.29919,1.33739,0.68804,0.00769,0.0007526,0.0007526,0.0007526
65,1947.88,2.0777,0.93594,0.00258,0.60166,0.64404,0.62966,0.29674,1.34995,0.67825,0.00735,0.0007328,0.0007328,0.0007328
66,1977.91,2.02722,0.92796,0.0025,0.59721,0.67162,0.63382,0.29663,1.33643,0.65702,0.00744,0.000713,0.000713,0.000713
67,2006.91,2.0354,0.9273,0.00265,0.5934,0.64626,0.62843,0.29502,1.32743,0.68203,0.00762,0.0006932,0.0006932,0.0006932
68,2036.56,2.01959,0.92186,0.00257,0.6014,0.64615,0.62252,0.29567,1.33305,0.66387,0.00756,0.0006734,0.0006734,0.0006734
69,2066.4,2.06339,0.93921,0.00249,0.63194,0.66101,0.64641,0.30033,1.30875,0.65672,0.00719,0.0006536,0.0006536,0.0006536
70,2095.22,2.03163,0.91309,0.00251,0.6066,0.65806,0.63301,0.29772,1.33899,0.67749,0.00758,0.0006338,0.0006338,0.0006338
71,2125.17,2.03089,0.93929,0.00235,0.62191,0.64515,0.64259,0.30238,1.33672,0.67245,0.00735,0.000614,0.000614,0.000614
72,2155.19,2.01944,0.92451,0.00241,0.62844,0.64697,0.63427,0.30083,1.33633,0.66425,0.00739,0.0005942,0.0005942,0.0005942
73,2184.48,2.04212,0.94173,0.00233,0.6028,0.63257,0.62538,0.2999,1.32176,0.68341,0.00716,0.0005744,0.0005744,0.0005744
74,2214.17,2.05735,0.93572,0.00235,0.61323,0.65326,0.63345,0.29888,1.31677,0.6773,0.00723,0.0005546,0.0005546,0.0005546
75,2243.9,2.03485,0.94265,0.00236,0.60203,0.65454,0.63806,0.30231,1.30231,0.66427,0.00704,0.0005348,0.0005348,0.0005348
76,2272.53,2.01354,0.93614,0.0024,0.59968,0.64294,0.61886,0.29374,1.3372,0.65691,0.00728,0.000515,0.000515,0.000515
77,2302.35,2.00775,0.91488,0.00244,0.60673,0.66027,0.64142,0.29979,1.33472,0.63457,0.00731,0.0004952,0.0004952,0.0004952
78,2331.63,1.98774,0.90982,0.00242,0.60456,0.65361,0.63396,0.30109,1.35203,0.65447,0.00732,0.0004754,0.0004754,0.0004754
79,2360.27,2.02894,0.94651,0.00217,0.58643,0.64921,0.62585,0.30144,1.31142,0.65146,0.00708,0.0004556,0.0004556,0.0004556
80,2389.83,1.98881,0.9236,0.00236,0.62297,0.65769,0.64169,0.30469,1.33437,0.65762,0.00736,0.0004358,0.0004358,0.0004358
81,2419.22,1.98704,0.91139,0.00235,0.59924,0.65689,0.62807,0.30306,1.31834,0.63321,0.00733,0.000416,0.000416,0.000416
82,2447.78,2.01628,0.92849,0.0023,0.6073,0.66286,0.63719,0.30386,1.31659,0.66925,0.0073,0.0003962,0.0003962,0.0003962
83,2477.43,2.00804,0.91873,0.00222,0.61968,0.66802,0.64575,0.30596,1.32598,0.64998,0.00727,0.0003764,0.0003764,0.0003764
84,2507,1.99111,0.91364,0.00229,0.61315,0.65585,0.63664,0.30568,1.31043,0.65077,0.00722,0.0003566,0.0003566,0.0003566
85,2536.27,1.98641,0.91525,0.00234,0.60576,0.6501,0.63751,0.30606,1.29688,0.65837,0.00702,0.0003368,0.0003368,0.0003368
86,2565.34,1.99344,0.92721,0.00226,0.61823,0.65363,0.63903,0.30566,1.30583,0.65788,0.00708,0.000317,0.000317,0.000317
87,2595.24,1.93339,0.89903,0.00235,0.59735,0.6599,0.63041,0.30114,1.3244,0.6553,0.00731,0.0002972,0.0002972,0.0002972
88,2625.13,1.97927,0.92071,0.00215,0.59208,0.66282,0.62927,0.30336,1.31727,0.65373,0.00733,0.0002774,0.0002774,0.0002774
89,2654.5,1.97777,0.92182,0.00221,0.61268,0.65695,0.64404,0.3083,1.30469,0.66551,0.0071,0.0002576,0.0002576,0.0002576
90,2684.25,1.97868,0.92275,0.00215,0.6159,0.66246,0.64151,0.30573,1.3112,0.66137,0.00716,0.0002378,0.0002378,0.0002378
91,61.3083,1.86838,0.89414,0.00323,0.60851,0.6433,0.62363,0.29628,1.32803,0.71186,0.0077,0.000218,0.000218,0.000218
92,77.5286,1.90553,0.91021,0.00304,0.60062,0.64109,0.62523,0.29727,1.33491,0.70015,0.0075,0.0001982,0.0001982,0.0001982
93,93.5994,1.84135,0.89078,0.00326,0.60229,0.6529,0.63215,0.30056,1.32981,0.69014,0.00742,0.0001784,0.0001784,0.0001784
94,109.69,1.82433,0.87014,0.00313,0.61524,0.65353,0.63768,0.30305,1.31042,0.6656,0.00727,0.0001586,0.0001586,0.0001586
95,126.112,1.84049,0.88347,0.00282,0.61587,0.64994,0.63928,0.30261,1.31207,0.6853,0.00721,0.0001388,0.0001388,0.0001388
96,142.485,1.81435,0.89968,0.00279,0.6192,0.65139,0.64293,0.30344,1.30118,0.67041,0.00718,0.000119,0.000119,0.000119
97,158.716,1.83901,0.90337,0.00267,0.61568,0.6529,0.63996,0.30188,1.28712,0.67315,0.00688,9.92e-05,9.92e-05,9.92e-05
98,174.952,1.80746,0.87065,0.00291,0.62394,0.66101,0.64437,0.3054,1.28388,0.66953,0.00712,7.94e-05,7.94e-05,7.94e-05
99,191.153,1.79166,0.8671,0.0028,0.61058,0.65843,0.63738,0.30508,1.286,0.66588,0.0071,5.96e-05,5.96e-05,5.96e-05
100,208.216,1.79975,0.86197,0.00277,0.61413,0.65753,0.64064,0.30439,1.28322,0.66256,0.0071,3.98e-05,3.98e-05,3.98e-05
