epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,3740.25,1.74091,0.83448,0.00408,0.63983,0.66064,0.66418,0.31136,1.30165,0.69388,0.00925,0.000614,0.000614,0.000614
72,3792.91,1.70388,0.814,0.00444,0.61412,0.66581,0.65663,0.3079,1.29569,0.69175,0.00903,0.0005942,0.0005942,0.0005942
73,3845.31,1.72903,0.80667,0.00445,0.64275,0.64552,0.66227,0.3121,1.27871,0.69387,0.00897,0.0005744,0.0005744,0.0005744
74,3897.46,1.7291,0.79975,0.00419,0.64819,0.65732,0.66792,0.31452,1.28306,0.67347,0.00901,0.0005546,0.0005546,0.0005546
75,3949.68,1.69901,0.79339,0.00423,0.61192,0.63048,0.65588,0.30772,1.27083,0.68551,0.00889,0.0005348,0.0005348,0.0005348
76,4001.82,1.70562,0.79875,0.00437,0.6279,0.66352,0.66546,0.31571,1.27244,0.66592,0.00885,0.000515,0.000515,0.000515
77,4054.26,1.67397,0.7934,0.00433,0.63518,0.65216,0.67507,0.31942,1.26066,0.66648,0.00878,0.0004952,0.0004952,0.0004952
78,4106.67,1.6654,0.78295,0.00448,0.62915,0.64081,0.6639,0.31546,1.27742,0.67759,0.00896,0.0004754,0.0004754,0.0004754
79,4159.11,1.70431,0.82268,0.00428,0.6319,0.63335,0.66617,0.3177,1.25155,0.67448,0.00867,0.0004556,0.0004556,0.0004556
80,4211.68,1.66101,0.78098,0.0043,0.62523,0.63261,0.66184,0.31784,1.25133,0.68426,0.00877,0.0004358,0.0004358,0.0004358
81,4264.2,1.71191,0.80399,0.00416,0.63996,0.65761,0.66982,0.31465,1.26956,0.67751,0.00897,0.000416,0.000416,0.000416
82,4316.79,1.66322,0.78206,0.00414,0.61974,0.66027,0.66314,0.31484,1.26081,0.67383,0.00884,0.0003962,0.0003962,0.0003962
83,4368.93,1.66349,0.77931,0.00427,0.62933,0.66135,0.67187,0.31869,1.2657,0.68634,0.00889,0.0003764,0.0003764,0.0003764
84,4421.06,1.6372,0.76934,0.00433,0.6222,0.66433,0.67055,0.32123,1.25047,0.66758,0.00877,0.0003566,0.0003566,0.0003566
85,4473.19,1.67767,0.78969,0.004,0.63151,0.66359,0.66922,0.31915,1.23799,0.67174,0.00848,0.0003368,0.0003368,0.0003368
86,4525.43,1.66123,0.77579,0.00404,0.62563,0.67945,0.66942,0.32105,1.26457,0.65789,0.00865,0.000317,0.000317,0.000317
87,4577.83,1.64879,0.77593,0.00424,0.6278,0.66759,0.67073,0.32128,1.24296,0.67291,0.00862,0.0002972,0.0002972,0.0002972
88,4630.36,1.68811,0.79202,0.00396,0.62633,0.66913,0.67421,0.32428,1.24755,0.64036,0.00862,0.0002774,0.0002774,0.0002774
89,4682.93,1.66355,0.79904,0.00392,0.633,0.66138,0.67594,0.32392,1.24282,0.66023,0.00856,0.0002576,0.0002576,0.0002576
90,4735.59,1.66169,0.79729,0.00366,0.63273,0.65658,0.67336,0.32442,1.24549,0.66954,0.00873,0.0002378,0.0002378,0.0002378
91,4847.11,1.41588,0.63883,0.006,0.63833,0.6588,0.67513,0.32161,1.22089,0.6621,0.00834,0.000218,0.000218,0.000218
92,4899.14,1.40529,0.63591,0.00577,0.63589,0.66417,0.68012,0.32581,1.21756,0.66815,0.00833,0.0001982,0.0001982,0.0001982
93,4950.96,1.39522,0.63543,0.00578,0.6441,0.67292,0.68701,0.32858,1.23425,0.65823,0.00854,0.0001784,0.0001784,0.0001784
94,5002.74,1.40218,0.64749,0.0059,0.64732,0.66417,0.68331,0.32791,1.24384,0.64332,0.00858,0.0001586,0.0001586,0.0001586
95,5054.68,1.38921,0.64145,0.00571,0.63088,0.65769,0.67359,0.32483,1.23534,0.65648,0.00841,0.0001388,0.0001388,0.0001388
96,5106.43,1.36851,0.62247,0.00579,0.63081,0.66212,0.67836,0.32603,1.24092,0.64546,0.00857,0.000119,0.000119,0.000119
97,5158.38,1.37855,0.62824,0.00565,0.62726,0.66617,0.68037,0.32746,1.22013,0.67042,0.00834,9.92e-05,9.92e-05,9.92e-05
98,5210.58,1.36465,0.63357,0.00578,0.631,0.66735,0.67824,0.32602,1.22751,0.66378,0.00837,7.94e-05,7.94e-05,7.94e-05
99,5262.81,1.39882,0.63251,0.00554,0.62934,0.67077,0.67914,0.32762,1.22915,0.65344,0.00834,5.96e-05,5.96e-05,5.96e-05
100,5315.11,1.35974,0.62945,0.00546,0.63017,0.67126,0.6792,0.32693,1.22608,0.66377,0.00833,3.98e-05,3.98e-05,3.98e-05
